config,seed,layer,head,head_dim,role,local_prev_attention_score,induction_match_attention_score,induction_source_next_attention_score,ablation_accuracy_delta,role_score,specialization
hetero4_two48_skip,6,1,1,16,local,0.9999400973320007,0.21585531532764435,0.7035386562347412,0.0,0.0006285902009040001,0.014384863858067583
hetero4_two48_skip,6,1,1,16,induction,0.9999400973320007,0.21585531532764435,0.7035386562347412,-0.003450460731983185,0.020621457832021406,0.027626409311944745
hetero4_two48_skip,6,1,2,48,local,0.9999679327011108,0.13366350531578064,0.8011963367462158,-0.0010986328125,0.029104976677444938,0.6660478106326989
hetero4_two48_skip,6,1,2,48,induction,0.9999679327011108,0.13366350531578064,0.8011963367462158,-0.07760411500930786,0.41875204827738344,0.5609989157974209
hetero4_two48_skip,6,1,3,16,local,0.9997949600219727,0.21761247515678406,0.6848573684692383,0.0,0.0004641966652343399,0.010622828391473356
hetero4_two48_skip,6,1,3,16,induction,0.9997949600219727,0.21761247515678406,0.6848573684692383,-0.00032547861337661743,0.008816639656288316,0.011811584703886518
hetero4_two48_skip,7,0,0,48,local,0.6073443293571472,0.06243101507425308,0.037955351173877716,-0.0035400390625,0.03488886201012065,0.3153404845387702
hetero4_two48_skip,7,0,0,48,induction,0.6073443293571472,0.06243101507425308,0.037955351173877716,-0.17076817899942398,1.0783490993162559,0.34915680817785
hetero4_two48_skip,7,0,1,16,local,0.5250980854034424,0.03993885964155197,0.03518550470471382,-0.001708984375,0.012040470966894645,0.10882693587638811
hetero4_two48_skip,7,0,1,16,induction,0.5250980854034424,0.03993885964155197,0.03518550470471382,-0.0373697429895401,0.14577376079614623,0.04719983636833047
hetero4_two48_skip,7,0,2,48,local,0.5643448829650879,0.06363648176193237,0.03460383042693138,-0.0008544921875,0.005640761137328809,0.05098361619524146
hetero4_two48_skip,7,0,2,48,induction,0.5643448829650879,0.06363648176193237,0.03460383042693138,-0.11855463683605194,0.6540990255853103,0.21178960333941826
hetero4_two48_skip,7,0,3,16,local,0.4731653332710266,0.036916859447956085,0.03103255107998848,-0.0054931640625,0.05806860824304749,0.5248489633896002
hetero4_two48_skip,7,0,3,16,induction,0.4731653332710266,0.036916859447956085,0.03103255107998848,-0.17682286351919174,1.2102159567257331,0.39185375211440127
hetero4_two48_skip,7,1,0,48,local,0.9999067783355713,0.13281626999378204,0.7823349237442017,-0.0003662109375,0.035663029138959246,0.529214030680726
hetero4_two48_skip,7,1,0,48,induction,0.9999067783355713,0.13281626999378204,0.7823349237442017,-0.0617837980389595,0.3351726390501426,0.4345003951143578
hetero4_two48_skip,7,1,1,16,local,0.9998112916946411,0.20790624618530273,0.6860061883926392,0.0,0.0012792732632078696,0.018983506906448924
hetero4_two48_skip,7,1,1,16,induction,0.9998112916946411,0.20790624618530273,0.6860061883926392,-0.008723899722099304,0.04319856065194472,0.05600036961499571
hetero4_two48_skip,7,1,2,48,local,0.9999062418937683,0.1268390268087387,0.7914034128189087,-0.0023193359375,0.029181969777710037,0.43303971149198206
hetero4_two48_skip,7,1,2,48,induction,0.9999062418937683,0.1268390268087387,0.7914034128189087,-0.07109370082616806,0.37294383422340616,0.4834650101057065
hetero4_two48_skip,7,1,3,16,local,0.9997135400772095,0.20890016853809357,0.6747992038726807,0.0,0.0012643968111660797,0.018762750920842987
hetero4_two48_skip,7,1,3,16,induction,0.9997135400772095,0.20890016853809357,0.6747992038726807,-0.0024088099598884583,0.020082743427337846,0.026034225164939976
hetero4_two48_skip,8,0,0,48,local,0.6293116211891174,0.07100244611501694,0.047684431076049805,-0.0001220703125,0.00032245428701571655,0.018388327165797896
hetero4_two48_skip,8,0,0,48,induction,0.6293116211891174,0.07100244611501694,0.047684431076049805,-0.07031244784593582,0.2865903096826514,0.11933364355327403
hetero4_two48_skip,8,0,1,16,local,0.5179258584976196,0.03604625165462494,0.038944609463214874,-0.00048828125,0.005585781580521143,0.31853562912718897
hetero4_two48_skip,8,0,1,16,induction,0.5179258584976196,0.03604625165462494,0.038944609463214874,-0.13476558029651642,0.6892416475893697,0.2869940619645455
hetero4_two48_skip,8,0,2,48,local,0.5971596240997314,0.06710965186357498,0.03954971581697464,-0.000732421875,0.006935201537089597,0.39548785660440683
hetero4_two48_skip,8,0,2,48,induction,0.5971596240997314,0.06710965186357498,0.03954971581697464,-0.19082026928663254,1.0482428221584996,0.43647894248502817
hetero4_two48_skip,8,0,3,16,local,0.49688461422920227,0.04286913573741913,0.037681449204683304,-0.00048828125,0.004692376707680523,0.26758818710260623
hetero4_two48_skip,8,0,3,16,induction,0.49688461422920227,0.04286913573741913,0.037681449204683304,-0.08658850193023682,0.3775137512566289,0.1571933519971523
hetero4_two48_skip,8,1,0,48,local,0.9999834895133972,0.14169533550739288,0.7704402208328247,-0.0030517578125,0.02960019051351992,0.2396896915304576
hetero4_two48_skip,8,1,0,48,induction,0.9999834895133972,0.14169533550739288,0.7704402208328247,-0.06673172116279602,0.3403510263742646,0.38711636048341236
hetero4_two48_skip,8,1,1,16,local,0.9998947978019714,0.20950809121131897,0.6705976128578186,0.0,0.0006320467782643391,0.005118044670888298
hetero4_two48_skip,8,1,1,16,induction,0.9998947978019714,0.20950809121131897,0.6705976128578186,-0.005143165588378906,0.026158318025409244,0.02975255570179694
hetero4_two48_skip,8,1,2,48,local,0.9999728798866272,0.1360298991203308,0.7772629261016846,-0.01611328125,0.09274118794382957,0.7509785019887468
hetero4_two48_skip,8,1,2,48,induction,0.9999728798866272,0.1360298991203308,0.7772629261016846,-0.10462234914302826,0.4983563831628999,0.5668321653937176
hetero4_two48_skip,8,1,3,16,local,0.9999133348464966,0.2140217274427414,0.6635658740997314,0.0,0.0005203734526730841,0.004213761809907304
hetero4_two48_skip,8,1,3,16,induction,0.9999133348464966,0.2140217274427414,0.6635658740997314,-0.00169266015291214,0.01432993843627628,0.01629891842107309
hetero4_two48_skip,9,0,0,48,local,0.5784608721733093,0.06034006178379059,0.039437342435121536,0.0,1.9412273104535416e-06,0.00024805706925752646
hetero4_two48_skip,9,0,0,48,induction,0.5784608721733093,0.06034006178379059,0.039437342435121536,-0.00911453366279602,0.03170710021367995,0.011555545160708156
hetero4_two48_skip,9,0,1,16,local,0.46104830503463745,0.03702182322740555,0.03590761125087738,-0.000732421875,0.006784917257391498,0.8670013454684647
hetero4_two48_skip,9,0,1,16,induction,0.46104830503463745,0.03702182322740555,0.03590761125087738,-0.11210933327674866,0.5835350913621369,0.21266738540107344
hetero4_two48_skip,9,0,2,48,local,0.5579140186309814,0.07345344126224518,0.03656035661697388,-0.000244140625,0.001033734823067789,0.13209438648363808
hetero4_two48_skip,9,0,2,48,induction,0.5579140186309814,0.07345344126224518,0.03656035661697388,-0.2932291254401207,2.083825067958969,0.7594429802012126
hetero4_two48_skip,9,0,3,16,local,0.5274789333343506,0.04270356148481369,0.037644799798727036,0.0,5.1353290473343804e-06,0.0006562109786396901
hetero4_two48_skip,9,0,3,16,induction,0.5274789333343506,0.04270356148481369,0.037644799798727036,-0.009440064430236816,0.04481888107693521,0.01633408923700577
hetero4_two48_skip,9,1,0,48,local,0.9999954104423523,0.1497727334499359,0.7670022249221802,0.0,0.02455346387978352,0.4118920762868665
hetero4_two48_skip,9,1,0,48,induction,0.9999954104423523,0.1497727334499359,0.7670022249221802,-0.08027339726686478,0.38790369906200795,0.46891001453850967
hetero4_two48_skip,9,1,1,16,local,0.9999680519104004,0.24305851757526398,0.6409766674041748,0.0,0.0012769689183187438,0.02142155508873719
hetero4_two48_skip,9,1,1,16,induction,0.9999680519104004,0.24305851757526398,0.6409766674041748,-0.006770782172679901,0.03893003786652116,0.04705983641330805
hetero4_two48_skip,9,1,2,48,local,0.9999898672103882,0.15787014365196228,0.7531213760375977,-0.002685546875,0.03318909098561562,0.5567574360615822
hetero4_two48_skip,9,1,2,48,induction,0.9999898672103882,0.15787014365196228,0.7531213760375977,-0.07441400736570358,0.3880108011580887,0.46903948287189184
hetero4_two48_skip,9,1,3,16,local,0.9999676942825317,0.2424578070640564,0.6453281044960022,0.0,0.0005918775841564639,0.00992893256281402
hetero4_two48_skip,9,1,3,16,induction,0.9999676942825317,0.2424578070640564,0.6453281044960022,-0.0014973506331443787,0.012400961124512833,0.014990666176290484
hetero4_two48_skip,10,0,0,48,local,0.5821940898895264,0.06880506873130798,0.038075391203165054,-0.0013427734375,0.010297236342012184,0.4053001775755962
hetero4_two48_skip,10,0,0,48,induction,0.5821940898895264,0.06880506873130798,0.038075391203165054,-0.36373700201511383,2.9027480066288263,0.8742277345551994
hetero4_two48_skip,10,0,1,16,local,0.5819776654243469,0.04843349754810333,0.04682864993810654,-0.0003662109375,0.0025820849259616807,0.10163110219562456
hetero4_two48_skip,10,0,1,16,induction,0.5819776654243469,0.04843349754810333,0.04682864993810654,-0.029752612113952637,0.13472696882672608,0.04057605154560648
hetero4_two48_skip,10,0,2,48,local,0.6485782265663147,0.05538542941212654,0.0411418154835701,0.0001220703125,0.0012408589936967473,0.04884032509185777
hetero4_two48_skip,10,0,2,48,induction,0.6485782265663147,0.05538542941212654,0.0411418154835701,-0.008789069950580597,0.036967595340684056,0.011133621331523345
hetero4_two48_skip,10,0,3,16,local,0.5373851656913757,0.04389306902885437,0.04107477888464928,-0.00146484375,0.01128626392892329,0.4442283951369214
hetero4_two48_skip,10,0,3,16,induction,0.5373851656913757,0.04389306902885437,0.04107477888464928,-0.04967448115348816,0.24591423314996064,0.07406259256767075
hetero4_two48_skip,10,1,0,48,local,0.9974563121795654,0.1688656508922577,0.733817458152771,-0.00244140625,0.053241929395881016,0.527238176826918
hetero4_two48_skip,10,1,0,48,induction,0.9974563121795654,0.1688656508922577,0.733817458152771,-0.17246095836162567,0.8620174184907228,0.505303455959097
hetero4_two48_skip,10,1,1,16,local,0.996475100517273,0.24187013506889343,0.6341495513916016,0.0,0.0022177560094860382,0.021961744218435855
hetero4_two48_skip,10,1,1,16,induction,0.996475100517273,0.24187013506889343,0.6341495513916016,-0.01328124850988388,0.0852320094127208,0.049961900990344796
hetero4_two48_skip,10,1,2,48,local,0.9973004460334778,0.1752863973379135,0.728874683380127,-0.0030517578125,0.043827019988384563,0.4340052732240096
hetero4_two48_skip,10,1,2,48,induction,0.9973004460334778,0.1752863973379135,0.728874683380127,-0.13697917014360428,0.7059355929959565,0.413810309599017
hetero4_two48_skip,10,1,3,16,local,0.997501790523529,0.23505142331123352,0.6567196846008301,0.0,0.0016959846616373397,0.016794805730636537
hetero4_two48_skip,10,1,3,16,induction,0.997501790523529,0.23505142331123352,0.6567196846008301,-0.00787760317325592,0.05275505990721285,0.03092433345154121
hetero4_two48_front,1,0,0,48,local,0.6466076374053955,0.06985165923833847,0.05027741938829422,0.0,8.445559615211096e-06,0.3495120508190864
hetero4_two48_front,1,0,0,48,induction,0.6466076374053955,0.06985165923833847,0.05027741938829422,-0.24368486553430557,2.0537983095709933,0.5676267778595951
hetero4_two48_front,1,0,1,48,local,0.6985960006713867,0.06072242558002472,0.05419570952653885,0.0,8.92850584932603e-06,0.3694983556243774
hetero4_two48_front,1,0,1,48,induction,0.6985960006713867,0.06072242558002472,0.05419570952653885,-0.030012980103492737,0.12311050393327605,0.03402516125495961
hetero4_two48_front,1,0,2,16,local,0.6340712308883667,0.05238785967230797,0.04844566434621811,0.0,3.777731762966141e-06,0.15633810381737462
hetero4_two48_front,1,0,2,16,induction,0.6340712308883667,0.05238785967230797,0.04844566434621811,-0.0007812008261680603,0.0026133407081943005,0.0007222725613945524
hetero4_two48_front,1,0,3,16,local,0.5364789366722107,0.045858729630708694,0.04009605199098587,0.0,3.0120609153527766e-06,0.12465148973916161
hetero4_two48_front,1,0,3,16,induction,0.5364789366722107,0.045858729630708694,0.04009605199098587,-0.19485671818256378,1.4386974042718066,0.3976257883240507
hetero4_two48_front,1,1,0,48,local,0.9999206066131592,0.12097519636154175,0.8140863180160522,-0.003173828125,0.023325711297729868,0.6794791235758664
hetero4_two48_front,1,1,0,48,induction,0.9999206066131592,0.12097519636154175,0.8140863180160522,-0.0686197429895401,0.3870619005028857,0.481786875110005
hetero4_two48_front,1,1,1,48,local,0.9999454021453857,0.12451626360416412,0.8147443532943726,-0.0001220703125,0.010385947110989946,0.3025431529356004
hetero4_two48_front,1,1,1,48,induction,0.9999454021453857,0.12451626360416412,0.8147443532943726,-0.0787108838558197,0.3928415282134665,0.4889809408921503
hetero4_two48_front,1,1,2,16,local,0.999828040599823,0.19606146216392517,0.711746096611023,0.0,0.00025424015439057257,0.007406028269753638
hetero4_two48_front,1,1,2,16,induction,0.999828040599823,0.19606146216392517,0.711746096611023,-0.0007161051034927368,0.011629796048509888,0.014475935474657987
hetero4_two48_front,1,1,3,16,local,0.9999115467071533,0.19579288363456726,0.7253363132476807,0.0,0.0003629137409006944,0.010571695218779546
hetero4_two48_front,1,1,3,16,induction,0.9999115467071533,0.19579288363456726,0.7253363132476807,-0.0011067166924476624,0.011854996249894612,0.014756248523186723
hetero4_two48_front,2,0,0,48,local,0.5545885562896729,0.06551146507263184,0.03644377738237381,-0.00146484375,0.011295742508082185,0.6273290463039242
hetero4_two48_front,2,0,0,48,induction,0.5545885562896729,0.06551146507263184,0.03644377738237381,-0.14602860063314438,0.71292338326748,0.7998636738488504
hetero4_two48_front,2,0,1,48,local,0.6359398365020752,0.06234023720026016,0.04635632410645485,0.0,7.331755114137195e-06,0.0004071819927016471
hetero4_two48_front,2,0,1,48,induction,0.6359398365020752,0.06234023720026016,0.04635632410645485,-0.0033853650093078613,0.011187674812390469,0.012552000519679238
hetero4_two48_front,2,0,2,16,local,0.5037820935249329,0.04177243262529373,0.03457997366786003,0.0,1.3812505130772479e-06,7.671019115879898e-05
hetero4_two48_front,2,0,2,16,induction,0.5037820935249329,0.04177243262529373,0.03457997366786003,-0.004166603088378906,0.013078776115435176,0.014673719727346424
hetero4_two48_front,2,0,3,16,local,0.560623049736023,0.05102509260177612,0.04125310853123665,-0.000732421875,0.00670163327595219,0.3721870615122154
hetero4_two48_front,2,0,3,16,induction,0.560623049736023,0.05102509260177612,0.04125310853123665,-0.0376952663064003,0.1541162803041516,0.1729106059041239
hetero4_two48_front,2,1,0,48,local,0.9999779462814331,0.14863529801368713,0.7695812582969666,-0.0018310546875,0.026874569658502878,0.40394075058729445
hetero4_two48_front,2,1,0,48,induction,0.9999779462814331,0.14863529801368713,0.7695812582969666,-0.06002599745988846,0.32383685738022905,0.41447714049072776
hetero4_two48_front,2,1,1,48,local,0.9999733567237854,0.14637234807014465,0.7736022472381592,-0.0003662109375,0.038341022510394396,0.576288350211143
hetero4_two48_front,2,1,1,48,induction,0.9999733567237854,0.14637234807014465,0.7736022472381592,-0.08040360361337662,0.4123059715348063,0.5277083080396493
hetero4_two48_front,2,1,2,16,local,0.9999306201934814,0.22004108130931854,0.6770506501197815,0.0,0.0007621844042660086,0.01145608447902092
hetero4_two48_front,2,1,2,16,induction,0.9999306201934814,0.22004108130931854,0.6770506501197815,-0.00364578515291214,0.025739951452123933,0.03294443245451846
hetero4_two48_front,2,1,3,16,local,0.9999094605445862,0.2222430557012558,0.6668601036071777,0.0,0.0005531926826733979,0.008314814722541669
hetero4_two48_front,2,1,3,16,induction,0.9999094605445862,0.2222430557012558,0.6668601036071777,-0.002083294093608856,0.019431376058491878,0.02487011901510445
hetero4_two48_front,3,0,0,48,local,0.5822890996932983,0.05852917209267616,0.033534400165081024,-0.0001220703125,0.00037528873690462206,0.9904727449703083
hetero4_two48_front,3,0,0,48,induction,0.5822890996932983,0.05852917209267616,0.033534400165081024,-0.041080690920352936,0.16835702355820104,0.6806820211464619
hetero4_two48_front,3,0,1,48,local,0.5732693076133728,0.0633043572306633,0.0393584743142128,0.0,1.4233846741262823e-06,0.0037566374545602924
hetero4_two48_front,3,0,1,48,induction,0.5732693076133728,0.0633043572306633,0.0393584743142128,-0.014843694865703583,0.05391419730949565,0.21797976714900755
hetero4_two48_front,3,0,2,16,local,0.5399305820465088,0.04275918006896973,0.03584916889667511,0.0,5.067377060186118e-07,0.0013373966157363515
hetero4_two48_front,3,0,2,16,induction,0.5399305820465088,0.04275918006896973,0.03584916889667511,-0.0058593302965164185,0.018938973833428463,0.07657191078174103
hetero4_two48_front,3,0,3,16,local,0.5523078441619873,0.04001372307538986,0.03849533945322037,0.0,1.6797412172309123e-06,0.00443322095939506
hetero4_two48_front,3,0,3,16,induction,0.5523078441619873,0.04001372307538986,0.03849533945322037,-0.0018879622220993042,0.00612559253568179,0.02476630092278946
hetero4_two48_front,3,1,0,48,local,0.99995356798172,0.13056737184524536,0.7906193733215332,-0.0042724609375,0.041480016464447544,0.503745810934008
hetero4_two48_front,3,1,0,48,induction,0.99995356798172,0.13056737184524536,0.7906193733215332,-0.09550776332616806,0.4721537209661619,0.5270373793411335
hetero4_two48_front,3,1,1,48,local,0.9999587535858154,0.13271424174308777,0.7831715941429138,-0.0023193359375,0.039584550110703276,0.48072669674721835
hetero4_two48_front,3,1,1,48,induction,0.9999587535858154,0.13271424174308777,0.7831715941429138,-0.07630203664302826,0.3973244778426306,0.44350990419340947
hetero4_two48_front,3,1,2,16,local,0.9998635649681091,0.20214998722076416,0.6930409073829651,0.0,0.0007779005309203058,0.009447058298790958
hetero4_two48_front,3,1,2,16,induction,0.9998635649681091,0.20214998722076416,0.6930409073829651,-0.0016275644302368164,0.018547513227531454,0.020703496193422464
hetero4_two48_front,3,1,3,16,local,0.9998511075973511,0.19731532037258148,0.7032658457756042,0.0,0.0005006820856578997,0.006080434019982695
hetero4_two48_front,3,1,3,16,induction,0.9998511075973511,0.19731532037258148,0.7032658457756042,-0.0005207806825637817,0.007838109911972424,0.008749220272034593
hetero4_two48_front,4,0,0,48,local,0.5751657485961914,0.06370852887630463,0.04096800833940506,-0.000244140625,0.0025301785517513053,0.626547877860631
hetero4_two48_front,4,0,0,48,induction,0.5751657485961914,0.06370852887630463,0.04096800833940506,-0.08053381741046906,0.4246615741722053,0.4229505324653983
hetero4_two48_front,4,0,1,48,local,0.5546371340751648,0.05402081087231636,0.0420890748500824,0.0,2.5503641154500656e-06,0.0006315464271093095
hetero4_two48_front,4,0,1,48,induction,0.5546371340751648,0.05402081087231636,0.0420890748500824,-0.007877551019191742,0.028158915214589797,0.028045457625580184
hetero4_two48_front,4,0,2,16,local,0.5595383644104004,0.040819279849529266,0.0375550203025341,0.0,7.101689334376715e-07,0.00017585906649154778
hetero4_two48_front,4,0,2,16,induction,0.5595383644104004,0.040819279849529266,0.0375550203025341,-0.01347651332616806,0.05528784099442419,0.055065075838416896
hetero4_two48_front,4,0,3,16,local,0.431926965713501,0.04038570076227188,0.03107183799147606,-0.0003662109375,0.0015048453642521054,0.37264471664576804
hetero4_two48_front,4,0,3,16,induction,0.431926965713501,0.04038570076227188,0.03107183799147606,-0.11132807284593582,0.49593715857190546,0.49393893407060463
hetero4_two48_front,4,1,0,48,local,0.9998908638954163,0.14445888996124268,0.7748990058898926,-0.002685546875,0.03587598110698309,0.26460417850217216
hetero4_two48_front,4,1,0,48,induction,0.9998908638954163,0.14445888996124268,0.7748990058898926,-0.05312495678663254,0.2874089863471454,0.32130634620343335
hetero4_two48_front,4,1,1,48,local,0.9998735189437866,0.14027222990989685,0.7837034463882446,-0.0206298828125,0.09549701855667081,0.7043406024003088
hetero4_two48_front,4,1,1,48,induction,0.9998735189437866,0.14027222990989685,0.7837034463882446,-0.1089843288064003,0.5625227589480346,0.6288673664349496
hetero4_two48_front,4,1,2,16,local,0.9999122619628906,0.21429488062858582,0.6800794005393982,0.0,0.00040590203298052074,0.002993740398872791
hetero4_two48_front,4,1,2,16,induction,0.9999122619628906,0.21429488062858582,0.6800794005393982,-0.0010416209697723389,0.009539506616420113,0.010664607444818215
hetero4_two48_front,4,1,3,16,local,0.9997233748435974,0.2088107019662857,0.698266327381134,0.0,0.0038046756681069382,0.028061478698646197
hetero4_two48_front,4,1,3,16,induction,0.9997233748435974,0.2088107019662857,0.698266327381134,-0.006184838712215424,0.03503017871116754,0.03916167991679891
hetero4_two48_front,5,0,0,48,local,0.6321030259132385,0.06984835863113403,0.0501398965716362,0.0,3.475491212157067e-06,0.002467256350418824
hetero4_two48_front,5,0,0,48,induction,0.6321030259132385,0.06984835863113403,0.0501398965716362,-0.027994737029075623,0.13210090390930418,0.23457346746722876
hetero4_two48_front,5,0,1,48,local,0.6051731109619141,0.057368747889995575,0.047819554805755615,-0.0001220703125,0.00010167012442252599,0.0721757716583784
hetero4_two48_front,5,0,1,48,induction,0.6051731109619141,0.057368747889995575,0.047819554805755615,-0.0022785887122154236,0.009402874813531525,0.01669681950613066
hetero4_two48_front,5,0,2,16,local,0.6404521465301514,0.04848552495241165,0.05429432541131973,0.0,2.075817064906005e-06,0.0014736256037080858
hetero4_two48_front,5,0,2,16,induction,0.6404521465301514,0.04848552495241165,0.05429432541131973,-0.00013019144535064697,0.000519292545504868,0.0009221152121153734
hetero4_two48_front,5,0,3,16,local,0.5242975354194641,0.04196061193943024,0.037318237125873566,-0.000244140625,0.0013014247388127842,0.9238833463874947
hetero4_two48_front,5,0,3,16,induction,0.5242975354194641,0.04196061193943024,0.037318237125873566,-0.07884109765291214,0.42113057665119413,0.7478075978145252
hetero4_two48_front,5,1,0,48,local,0.9995002150535583,0.1677924394607544,0.7988132238388062,-0.0079345703125,0.04433788048208953,0.6940959228836207
hetero4_two48_front,5,1,0,48,induction,0.9995002150535583,0.1677924394607544,0.7988132238388062,-0.38652340322732925,2.5502237468172098,0.8321361849307998
hetero4_two48_front,5,1,1,48,local,0.9995419979095459,0.13440704345703125,0.8211571574211121,-0.0018310546875,0.018833904444363725,0.2948389987223965
hetero4_two48_front,5,1,1,48,induction,0.9995419979095459,0.13440704345703125,0.8211571574211121,-0.08756505697965622,0.412093041013577,0.13446566459650672
hetero4_two48_front,5,1,2,16,local,0.9985788464546204,0.28703343868255615,0.6588714122772217,0.0,0.0002926232309619081,0.004580926948768763
hetero4_two48_front,5,1,2,16,induction,0.9985788464546204,0.28703343868255615,0.6588714122772217,-0.009114526212215424,0.03722101311723236,0.01214518996354284
hetero4_two48_front,5,1,3,16,local,0.9988710284233093,0.21849937736988068,0.7169914245605469,0.0,0.0004141985600654152,0.0064841514452141065
hetero4_two48_front,5,1,3,16,induction,0.9988710284233093,0.21849937736988068,0.7169914245605469,-0.019075468182563782,0.06513333461771253,0.021252960509150702
hetero4_two48_front,6,0,0,48,local,0.5969716310501099,0.057150233536958694,0.045767027884721756,-0.0001220703125,0.0008352734139407403,0.11180254146875675
hetero4_two48_front,6,0,0,48,induction,0.5969716310501099,0.057150233536958694,0.045767027884721756,-0.08496088534593582,0.3562868471708498,0.3839268678020023
hetero4_two48_front,6,0,1,48,local,0.6356322169303894,0.05993148311972618,0.045903630554676056,0.0,5.486361260409467e-06,0.0007343573039582316
hetero4_two48_front,6,0,1,48,induction,0.6356322169303894,0.05993148311972618,0.045903630554676056,-0.03880202770233154,0.1595729190376005,0.17195226677214515
hetero4_two48_front,6,0,2,16,local,0.5703837871551514,0.04937778413295746,0.044335588812828064,-0.0003662109375,0.003441609647779842,0.4606643752131657
hetero4_two48_front,6,0,2,16,induction,0.5703837871551514,0.04937778413295746,0.044335588812828064,-0.0546223521232605,0.29368888693716144,0.31647268307934895
hetero4_two48_front,6,0,3,16,local,0.5712963342666626,0.046363554894924164,0.04403821751475334,-0.00048828125,0.0031886004044281435,0.4267987260141193
hetero4_two48_front,6,0,3,16,induction,0.5712963342666626,0.046363554894924164,0.04403821751475334,-0.023111924529075623,0.11845841551985359,0.12764818234650357
hetero4_two48_front,6,1,0,48,local,0.9999340772628784,0.16948404908180237,0.7663063406944275,0.0,0.013261674745990604,0.24891991836658653
hetero4_two48_front,6,1,0,48,induction,0.9999340772628784,0.16948404908180237,0.7663063406944275,-0.06692703813314438,0.3508725959327421,0.40485702592468753
hetero4_two48_front,6,1,1,48,local,0.9999001026153564,0.16439834237098694,0.7681708335876465,-0.0020751953125,0.038949303870140284,0.7310733919727488
hetero4_two48_front,6,1,1,48,induction,0.9999001026153564,0.16439834237098694,0.7681708335876465,-0.09381505101919174,0.4899444143738947,0.5653261063165229
hetero4_two48_front,6,1,2,16,local,0.9998183846473694,0.24067939817905426,0.6708166599273682,0.0,0.0004751608676087926,0.008918707979317297
hetero4_two48_front,6,1,2,16,induction,0.9998183846473694,0.24067939817905426,0.6708166599273682,-0.0003906041383743286,0.011693291620758828,0.013492393888059466
hetero4_two48_front,6,1,3,16,local,0.9996989965438843,0.25082868337631226,0.6608315110206604,0.0,0.0005907329859837773,0.011087981681347437
hetero4_two48_front,6,1,3,16,induction,0.9996989965438843,0.25082868337631226,0.6608315110206604,-0.0017577707767486572,0.014147736503218766,0.016324473870730098
hetero4_two48_front,7,0,0,48,local,0.6096374988555908,0.061147741973400116,0.04010359197854996,-0.0013427734375,0.014151939625662635,0.19746282013898847
hetero4_two48_front,7,0,0,48,induction,0.6096374988555908,0.061147741973400116,0.04010359197854996,-0.23977860063314438,1.8946049461592338,0.3201709283111396
hetero4_two48_front,7,0,1,48,local,0.5520570874214172,0.072154201567173,0.03799746185541153,-0.0003662109375,0.00220032386641833,0.030701244308180314
hetero4_two48_front,7,0,1,48,induction,0.5520570874214172,0.072154201567173,0.03799746185541153,-0.1972004845738411,1.3657727787722251,0.23080312300886197
hetero4_two48_front,7,0,2,16,local,0.45269525051116943,0.028422918170690536,0.03287782147526741,-0.000732421875,0.006668419443485618,0.09304483653905353
hetero4_two48_front,7,0,2,16,induction,0.45269525051116943,0.028422918170690536,0.03287782147526741,-0.1682942435145378,0.934368754409661,0.15789978385241762
hetero4_two48_front,7,0,3,16,local,0.45896321535110474,0.037194956094026566,0.032952938228845596,-0.00439453125,0.04864819941758469,0.6787910990137777
hetero4_two48_front,7,0,3,16,induction,0.45896321535110474,0.037194956094026566,0.032952938228845596,-0.22578121721744537,1.7227331499088905,0.29112616482758086
hetero4_two48_front,7,1,0,48,local,0.9999819993972778,0.16208940744400024,0.7680826783180237,0.0,0.030484721182801877,0.4391187221370836
hetero4_two48_front,7,1,0,48,induction,0.9999819993972778,0.16208940744400024,0.7680826783180237,-0.08313798159360886,0.4157166431177757,0.45657874829517037
hetero4_two48_front,7,1,1,48,local,0.9999872446060181,0.15924714505672455,0.7792258858680725,-0.001708984375,0.03777529939725355,0.5441362281189517
hetero4_two48_front,7,1,1,48,induction,0.9999872446060181,0.15924714505672455,0.7792258858680725,-0.09127599745988846,0.4691031637121341,0.5152127990418489
hetero4_two48_front,7,1,2,16,local,0.9999498128890991,0.24089188873767853,0.672102689743042,0.0,0.0006011195164319361,0.008658856753991553
hetero4_two48_front,7,1,2,16,induction,0.9999498128890991,0.24089188873767853,0.672102689743042,-0.0022785961627960205,0.016217224205320235,0.017811266522686508
hetero4_two48_front,7,1,3,16,local,0.9999542236328125,0.24222978949546814,0.6567088961601257,0.0,0.0005613637640635716,0.00808619298997316
hetero4_two48_front,7,1,3,16,induction,0.9999542236328125,0.24222978949546814,0.6567088961601257,-0.0005207955837249756,0.00946667652897304,0.010397186140294227
hetero4_two48_front,8,0,0,48,local,0.6124395132064819,0.06769631803035736,0.04870518669486046,-0.000244140625,0.0026044580881716684,0.06989069031341
hetero4_two48_front,8,0,0,48,induction,0.6124395132064819,0.06769631803035736,0.04870518669486046,-0.016145780682563782,0.06960846286528977,0.01988484764337914
hetero4_two48_front,8,0,1,48,local,0.6107069849967957,0.06049507111310959,0.04031253606081009,-0.000244140625,0.0015487512046092888,0.04156077277859187
hetero4_two48_front,8,0,1,48,induction,0.6107069849967957,0.06049507111310959,0.04031253606081009,-0.014908812940120697,0.058135222068813164,0.016607320230437185
hetero4_two48_front,8,0,2,16,local,0.49852514266967773,0.04139465466141701,0.03713725134730339,-0.0025634765625,0.018853001007300918,0.5059206983840028
